UIDClient,UIDStoreLocation,Gender,DateJoined,DaysSinceJoined,MembershipType,MembershipLevel,Age,UVTans,SunlessTans,UpgradeRevenue,RetailRevenue
087783,0009,0,1/10/2013,660,0,0,34,4,1,0,0.55
087824,0009,0,1/26/2011,1375,0,0,34,4,0,0,16.98
087844,0009,0,8/27/2011,1162,0,0,38,4,0,0,5.39
088323,0009,0,7/25/2011,1195,0,0,52,0,3,0,3.49
088384,0009,0,7/7/2012,847,0,0,48,0,1,0,39.99
088496,0009,0,4/27/2012,918,0,0,19,5,1,0,9.99
089243,0009,0,2/6/2010,1729,0,0,26,0,2,0,0.00
089302,0009,0,2/5/2005,3556,0,0,51,0,1,0,0.00
089502,0009,0,5/16/2012,899,0,0,34,0,2,0,6.98
089545,0009,0,7/14/2011,1206,0,0,42,7,0,0,114.98
089919,0009,0,1/16/2012,1020,0,0,32,5,0,0,2.69
089934,0009,0,11/25/2012,706,0,0,37,0,1,0,4.49
090132,0009,0,4/30/2011,1281,0,0,18,4,1,0,0.00
090219,0009,0,3/29/2007,2774,0,0,36,0,2,0,4.49
090386,0009,0,3/26/2011,1316,0,0,30,3,0,0,2.99
090440,0009,0,3/17/2012,959,0,0,23,0,1,0,0.00
090690,0009,0,4/7/2011,1304,0,0,24,1,7,20,61.15
090761,0009,0,6/18/2011,1232,0,0,40,3,1,0,76.47
090970,0009,1,1/18/2012,1018,0,0,21,1,1,0,2.69
091223,0009,0,3/21/2013,590,0,0,30,3,2,0,10.98
091620,0009,0,5/20/2011,1261,0,0,43,2,2,0,0.00
092123,0009,0,2/17/2005,3544,0,0,31,0,2,0,29.48
092284,0009,1,3/31/2009,2041,0,0,27,6,0,0,6.05
092337,0009,0,6/4/2011,1246,0,0,32,0,1,15,0.00
092514,0009,1,3/2/2013,609,0,0,53,2,0,0,0.00
092527,0009,0,3/12/2011,1330,0,0,23,0,1,10,8.50
092669,0009,0,9/2/2011,1156,0,0,59,12,0,5,39.55
092688,0009,0,3/13/2012,963,0,0,28,22,0,5,81.89
092715,0009,0,2/12/2010,1723,0,0,34,7,0,0,13.55
092917,0009,0,3/25/2012,951,0,0,19,3,0,0,0.99
092981,0009,0,9/24/2011,1134,0,0,21,1,4,0,8.78
093148,0009,0,3/11/2012,965,0,0,21,3,1,0,0.44
093180,0009,0,5/17/2012,898,0,0,54,0,2,0,16.98
093229,0009,0,5/13/2013,537,0,0,52,5,0,0,28.77
093392,0009,0,5/2/2011,1279,0,0,18,1,0,0,0.55
093634,0009,0,1/24/2013,646,0,0,34,2,0,0,2.69
094317,0009,0,2/9/2010,1726,0,0,21,0,1,0,5.00
094450,0009,0,9/11/2012,781,0,0,33,6,2,0,11.86
094600,0009,0,6/3/2011,1247,0,0,50,0,5,20,48.98
094715,0009,0,3/4/2012,972,0,0,19,1,0,0,0.33
094844,0009,0,4/20/2012,925,0,0,49,11,0,38,0.00
095236,0009,0,4/17/2013,563,0,0,39,0,1,0,3.49
095655,0009,0,4/1/2011,1310,0,0,16,0,14,40,5.94
095980,0009,0,5/26/2013,524,0,0,20,0,1,0,6.98
096181,0009,0,12/30/2012,671,0,0,25,1,0,0,0.00
096214,0009,1,5/5/2011,1276,0,0,28,8,0,0,0.00
096239,0009,1,12/27/2008,2135,0,0,66,16,0,0,44.99
096527,0009,0,5/4/2013,546,0,0,54,9,0,0,83.86
096629,0009,0,1/4/2013,666,0,0,36,2,1,0,0.49
096956,0009,1,1/8/2012,1028,0,0,48,4,0,0,0.00
097114,0009,0,9/17/2009,1871,0,0,32,0,1,0,11.99
097586,0009,0,9/25/2010,1498,0,0,37,0,19,0,69.98
097814,0009,1,8/13/2011,1176,0,0,27,0,1,0,22.99
098126,0009,0,5/24/2009,1987,0,0,58,0,1,10,25.48
098443,0009,0,10/29/2011,1099,0,0,29,0,1,0,0.00
098513,0009,0,5/24/2011,1257,0,0,30,0,2,0,35.98
098565,0009,0,6/30/2009,1950,0,0,27,9,0,15,52.92
099324,0009,0,1/30/2010,1736,0,0,24,0,1,0,0.00
099408,0009,0,2/12/2011,1358,0,0,41,1,0,0,0.38
099426,0009,0,9/6/2011,1152,0,0,22,0,1,0,6.99
099500,0009,0,2/14/2011,1356,0,0,20,4,4,0,63.46
099559,0009,0,3/20/2013,591,0,0,74,0,1,0,7.98
099656,0009,0,3/4/2010,1703,0,0,28,0,4,15,48.98
099678,0009,0,4/29/2011,1282,0,0,21,0,1,0,3.49
099724,0009,0,1/29/2013,641,0,0,43,3,0,0,29.15
099786,0009,0,1/14/2011,1387,0,0,51,9,7,21,40.64
100228,0009,0,4/18/2012,927,0,0,34,45,56,18,141.96
100405,0009,1,3/18/2012,958,0,0,16,2,0,0,0.55
100669,0009,1,4/29/2012,916,0,0,39,0,3,0,4.49
100749,0009,0,8/26/2011,1163,0,0,24,0,1,0,0.00
100954,0009,0,5/16/2009,1995,0,0,49,8,0,0,62.99
100992,0009,0,5/25/2013,525,0,0,33,3,0,0,47.98
101175,0009,0,9/12/2012,780,0,0,17,5,0,10,17.37
101302,0009,0,3/17/2012,959,0,0,17,5,0,0,1.10
101712,0009,0,5/22/2013,528,0,0,54,6,1,8,4.49
102026,0009,0,4/24/2013,556,0,0,36,0,5,0,74.98
102096,0009,0,6/11/2012,873,0,0,49,5,1,0,23.41
102328,0009,1,5/20/2013,530,0,0,36,2,0,0,4.79
103325,0009,0,12/11/2012,690,0,0,56,1,0,0,0.44
103332,0009,0,3/17/2012,959,0,0,67,0,2,0,6.99
103707,0009,0,11/15/2008,2177,0,0,28,0,3,0,8.98
104239,0009,0,4/10/2013,570,0,0,48,0,1,0,9.99
104498,0009,1,7/30/2011,1190,0,0,56,0,2,0,0.00
104716,0009,0,11/14/2009,1813,0,0,25,0,1,0,4.49
104772,0009,0,5/26/2010,1620,0,0,49,1,1,0,16.98
105003,0009,0,4/20/2011,1291,0,0,42,3,2,0,0.42
105259,0009,0,6/5/2006,3071,0,0,41,0,1,0,44.99
105264,0009,0,3/14/2011,1328,0,0,49,0,1,0,9.99
105790,0009,0,4/25/2013,555,0,0,17,0,2,0,9.99
105966,0009,1,10/15/2011,1113,0,0,35,0,1,0,5.00
106120,0009,0,4/24/2013,556,0,0,47,0,1,0,6.98
106819,0009,0,5/20/2011,1261,0,0,26,2,2,0,2.69
106906,0009,0,10/22/2009,1836,0,0,30,0,7,0,109.97
107061,0009,0,5/30/2013,520,0,0,36,1,0,0,0.00
107174,0009,1,1/11/2012,1025,0,0,43,6,1,0,2.69
107525,0009,0,5/18/2012,897,0,0,23,0,6,0,119.98
107630,0009,0,4/16/2008,2390,0,0,51,4,1,0,0.49
107632,0009,0,5/23/2012,892,0,0,68,0,1,0,0.00
107640,0009,0,6/5/2012,879,0,0,28,0,1,0,43.48
000010,0010,0,6/15/2011,1235,0,0,25,0,1,0,9.99
000159,0010,0,4/20/2012,925,0,0,64,0,1,0,6.99
000190,0010,0,5/1/2013,549,0,0,25,0,1,0,3.49
000551,0010,0,3/14/2012,962,0,0,22,5,0,10,4.79
000600,0010,0,9/13/2010,1510,0,0,26,0,1,0,0.00
000897,0010,1,5/6/2013,544,0,0,20,5,0,0,2.39
001101,0010,1,4/5/2012,940,0,0,23,2,0,0,7.16
001164,0010,0,8/18/2012,805,0,0,52,0,1,0,0.99
001306,0010,0,4/7/2010,1669,0,0,27,0,1,0,5.00
001352,0010,0,5/5/2012,910,0,0,29,0,1,0,58.98
001496,0010,0,3/2/2011,1340,0,0,40,1,0,0,2.69
001575,0010,0,9/7/2012,785,0,0,21,6,0,0,2.39
001759,0010,0,1/27/2013,643,0,0,34,2,0,0,12.58
001798,0010,0,2/25/2011,1345,0,0,23,12,2,5,119.37
001852,0010,0,5/15/2011,1266,0,0,31,0,2,0,13.49
002217,0010,0,4/5/2010,1671,0,0,42,16,0,0,46.34
002331,0010,0,6/29/2010,1586,0,0,38,4,1,0,253.30
002558,0010,0,3/10/2013,601,0,0,19,0,0,0,0.55
002826,0010,1,12/30/2012,671,0,0,45,0,1,0,4.49
002916,0010,0,4/28/2013,552,0,0,45,1,0,0,54.00
002983,0010,0,6/9/2008,2336,0,0,47,5,1,0,10.59
003216,0010,0,3/27/2013,584,0,0,28,0,1,0,4.49
003325,0010,0,4/12/2010,1664,0,0,33,4,1,0,4.21
003615,0010,0,2/13/2011,1357,0,0,23,1,0,0,4.78
004150,0010,0,4/15/2010,1661,0,0,19,0,1,0,0.00
004181,0010,0,11/25/2012,706,0,0,16,0,1,0,0.00
004253,0010,0,5/21/2013,529,0,0,29,1,0,0,0.55
004342,0010,0,5/27/2013,523,0,0,19,0,1,0,3.49
004360,0010,0,12/10/2012,691,0,0,25,1,1,5,5.88
004497,0010,0,5/15/2013,535,0,0,27,5,0,0,81.01
004670,0010,0,2/10/2011,1360,0,0,22,5,0,0,2.94
004677,0010,0,5/7/2010,1639,0,0,20,0,3,15,9.99
005460,0010,0,9/23/2011,1135,0,0,29,0,10,0,47.73
005542,0010,0,10/17/2011,1111,0,0,20,1,2,20,7.74
005767,0010,0,3/16/2011,1326,0,0,44,4,0,0,1.83
005923,0010,0,4/7/2011,1304,0,0,21,0,2,0,6.99
006341,0010,0,2/7/2011,1363,0,0,19,2,3,0,2.39
006787,0010,0,2/4/2013,635,0,0,19,3,0,0,4.78
006884,0010,0,3/17/2012,959,0,0,55,0,2,0,6.99
006923,0010,1,12/10/2010,1422,0,0,50,1,0,0,8.99
006929,0010,0,6/4/2011,1246,0,0,51,1,0,5,0.00
007029,0010,0,9/5/2010,1518,0,0,25,5,0,0,5.39
007082,0010,0,2/22/2013,617,0,0,42,2,1,0,9.88
007203,0010,0,4/29/2012,916,0,0,29,1,1,0,0.00
007301,0010,0,6/17/2011,1233,0,0,57,0,5,20,32.98
007440,0010,0,2/8/2011,1362,0,0,21,1,0,0,0.38
007465,0010,0,4/29/2011,1282,0,0,20,2,2,0,7.08
007601,0010,0,5/16/2010,1630,0,0,25,3,0,0,2.99
007616,0010,0,2/11/2012,994,0,0,40,1,0,5,2.39
007700,0010,0,9/21/2012,771,0,0,26,3,1,0,13.22
007776,0010,0,3/16/2011,1326,0,0,23,5,0,0,2.99
008145,0010,0,4/19/2013,561,0,0,32,1,1,0,3.49
008258,0010,0,3/20/2012,956,0,0,19,3,0,5,2.39
008464,0010,0,2/7/2011,1363,0,0,23,2,0,0,6.80
008484,0010,0,4/14/2010,1662,0,0,28,4,0,0,7.99
008555,0010,0,2/25/2011,1345,0,0,26,4,3,0,26.98
008762,0010,0,4/28/2012,917,0,0,47,3,0,0,2.99
009060,0010,0,7/12/2010,1573,0,0,23,7,2,10,16.79
009162,0010,0,4/5/2013,575,0,0,19,8,0,5,98.02
009238,0010,0,5/14/2011,1267,0,0,23,0,1,0,5.00
009261,0010,0,2/16/2011,1354,0,0,43,7,2,5,22.03
009365,0010,0,3/17/2011,1325,0,0,23,7,0,0,9.88
009699,0010,0,3/13/2011,1329,0,0,31,2,1,5,5.54
009905,0010,0,2/13/2013,626,0,0,17,2,0,0,7.99
010213,0010,0,5/16/2013,534,0,0,48,4,0,0,2.39
010349,0010,0,10/25/2012,737,0,0,34,1,1,0,12.42
010563,0010,0,7/31/2011,1189,0,0,50,0,1,0,26.99
010677,0010,0,12/11/2012,690,0,0,24,7,0,0,5.59
010695,0010,0,4/24/2009,2017,0,0,23,1,1,0,10.59
010717,0010,1,9/10/2012,782,0,0,25,6,0,0,7.98
010781,0010,0,5/3/2011,1278,0,0,23,4,0,0,2.69
010977,0010,0,5/8/2012,907,0,0,21,0,3,0,13.48
011008,0010,0,3/15/2012,961,0,0,19,6,0,0,25.52
011013,0010,1,2/8/2011,1362,0,0,21,1,0,5,0.38
011016,0010,0,2/8/2013,631,0,0,20,1,0,5,9.58
011020,0010,0,5/12/2011,1269,0,0,22,9,0,0,93.74
011082,0010,0,10/22/2009,1836,0,0,30,6,2,0,25.40
011209,0010,1,3/19/2011,1323,0,0,21,0,1,0,18.98
011245,0010,0,2/6/2013,633,0,0,21,1,0,0,2.39
011271,0010,0,8/31/2010,1523,0,0,22,0,1,0,4.49
011321,0010,0,1/16/2011,1385,0,0,22,20,3,60,14.84
011341,0010,1,11/8/2011,1089,0,0,26,7,0,0,0.00
011419,0010,0,4/6/2010,1670,0,0,23,4,1,0,6.41
011512,0010,0,11/7/2012,724,0,0,19,0,1,0,4.49
011670,0010,0,5/6/2013,544,0,0,18,0,2,0,44.98
011893,0010,0,4/1/2012,944,0,0,37,9,0,22,68.90
011923,0010,0,1/14/2013,656,0,0,17,3,0,0,0.00
012096,0010,0,3/4/2011,1338,0,0,28,11,4,0,15.46
012149,0010,0,3/22/2011,1320,0,0,21,7,0,5,0.00
012264,0010,0,9/21/2011,1137,0,0,20,0,1,0,4.39
012426,0010,0,3/6/2010,1701,0,0,19,5,0,0,0.00
012520,0010,0,12/11/2012,690,0,0,19,1,0,0,4.79
012675,0010,0,9/14/2011,1144,0,0,20,1,0,0,2.99
012781,0010,0,4/10/2011,1301,0,0,46,9,2,0,21.95
012790,0010,0,4/14/2010,1662,0,0,24,1,3,0,18.48
012897,0010,0,7/9/2012,845,0,0,26,1,0,0,5.99
012928,0010,0,4/11/2012,934,0,0,47,1,0,0,0.55
013251,0010,0,3/20/2013,591,0,0,21,3,1,0,2.99
013261,0010,0,3/16/2013,595,0,0,20,0,1,0,44.99
013296,0010,0,4/19/2012,926,0,0,33,1,2,0,0.55
013459,0010,0,2/9/2011,1361,0,0,23,2,0,5,0.38
013507,0010,0,4/30/2011,1281,0,0,41,0,1,0,0.47
013540,0010,0,4/8/2010,1668,0,0,26,1,1,0,3.49
013668,0010,0,3/1/2012,975,0,0,32,0,2,5,4.49
013817,0010,0,12/19/2011,1048,0,0,39,0,1,0,4.49
014016,0010,0,4/2/2013,578,0,0,36,13,0,15,55.33
014249,0010,0,4/11/2013,569,0,0,15,4,0,0,93.78
014348,0010,0,10/20/2012,742,0,0,27,7,1,0,13.07
014388,0010,0,9/27/2012,765,0,0,25,2,0,0,44.77
014463,0010,0,9/20/2011,1138,0,0,21,18,4,10,15.87
014742,0010,0,3/7/2012,969,0,0,40,1,0,0,0.55
014746,0010,0,1/7/2012,1029,0,0,40,3,0,0,0.00
014765,0010,1,2/7/2012,998,0,0,21,1,0,0,2.39
014977,0010,0,9/17/2010,1506,0,0,21,0,3,0,49.99
015370,0010,1,9/14/2011,1144,0,0,20,6,0,0,3.97
015466,0010,0,10/15/2011,1113,0,0,34,0,1,0,12.89
015568,0010,0,6/1/2011,1249,0,0,40,4,0,0,18.66
015894,0010,0,4/7/2013,573,0,0,28,0,1,0,4.49
015926,0010,0,9/16/2011,1142,0,0,27,1,0,0,0.47
016009,0010,0,3/21/2012,955,0,0,41,5,0,5,2.69
016065,0010,0,10/9/2011,1119,0,0,18,3,4,0,40.87
016085,0010,0,6/15/2011,1235,0,0,32,2,8,20,63.05
016217,0010,1,3/21/2012,955,0,0,33,4,1,0,9.38
016228,0010,0,11/16/2011,1081,0,0,30,16,12,28,305.05
016348,0010,0,5/14/2012,901,0,0,29,0,2,0,4.49
016466,0010,0,1/12/2012,1024,0,0,21,3,0,0,2.69
016534,0010,0,1/4/2013,666,0,0,33,1,1,0,19.99
016584,0010,0,4/5/2011,1306,0,0,23,5,1,0,15.99
016652,0010,0,5/15/2012,900,0,0,19,0,1,0,0.00
016687,0010,0,2/25/2012,980,0,0,16,0,1,0,0.00
016706,0010,0,4/3/2010,1673,0,0,30,16,0,14,37.75
016716,0010,0,3/13/2013,598,0,0,19,0,1,0,8.45
016973,0010,0,1/13/2012,1023,0,0,28,3,1,0,7.48
017169,0010,0,4/14/2010,1662,0,0,20,1,0,0,0.55
017190,0010,0,5/13/2011,1268,0,0,35,2,20,0,140.91
017910,0010,0,3/5/2011,1337,0,0,40,9,0,0,0.47
017964,0010,0,5/30/2013,520,0,0,17,0,1,0,39.99
017968,0010,0,2/11/2012,994,0,0,22,1,0,0,2.39
018808,0010,0,11/9/2011,1088,0,0,32,0,1,0,3.49
018978,0010,0,7/15/2011,1205,0,0,27,0,2,20,7.99
019027,0010,0,5/31/2013,519,0,0,19,1,1,0,49.47
019078,0010,0,2/2/2013,637,0,0,21,11,4,15,92.50
019172,0010,0,4/2/2009,2039,0,0,25,0,1,0,6.99
019220,0010,0,5/25/2011,1256,0,0,30,0,2,0,0.00
019303,0010,0,7/9/2011,1211,0,0,64,8,1,3,21.97
019312,0010,0,10/26/2012,736,0,0,22,1,0,0,0.55
019361,0010,0,10/10/2012,752,0,0,22,0,1,0,34.99
019581,0010,0,3/14/2011,1328,0,0,36,0,1,0,29.99
019705,0010,0,1/14/2012,1022,0,0,22,2,2,0,63.23
019741,0010,0,9/30/2010,1493,0,0,23,0,1,0,7.98
019987,0010,0,5/21/2013,529,0,0,20,0,1,0,4.49
020016,0010,0,4/3/2012,942,0,0,21,0,4,0,39.99
020244,0010,0,6/24/2011,1226,0,0,54,3,3,0,37.85
020593,0010,0,5/7/2011,1274,0,0,16,0,1,0,6.99
020655,0010,1,1/24/2013,646,0,0,41,3,1,0,19.99
021174,0010,0,9/15/2011,1143,0,0,66,18,0,0,71.93
021197,0010,0,2/12/2011,1358,0,0,21,1,0,0,0.38
021239,0010,0,4/4/2011,1307,0,0,19,3,2,0,2.69
021339,0010,1,12/27/2011,1040,0,0,37,0,1,0,4.49
021446,0010,1,2/10/2012,995,0,0,21,2,0,0,4.78
021725,0010,0,3/1/2013,610,0,0,22,0,2,0,7.68
021819,0010,0,8/4/2011,1185,0,0,21,3,2,0,3.91
021820,0010,0,5/8/2012,907,0,0,45,0,3,0,40.47
021861,0010,0,1/17/2011,1384,0,0,39,1,0,0,5.99
022008,0010,1,8/27/2012,796,0,0,35,0,1,0,4.49
022123,0010,0,5/1/2012,914,0,0,36,0,3,0,7.98
022145,0010,1,10/2/2011,1126,0,0,21,0,3,0,18.48
022159,0010,0,2/14/2011,1356,0,0,25,1,0,0,0.00
022257,0010,0,9/16/2011,1142,0,0,20,0,1,15,0.00
022446,0010,0,4/13/2013,567,0,0,17,0,1,0,44.99
022488,0010,0,1/31/2013,639,0,0,22,3,1,0,2.39
022551,0010,0,12/12/2011,1055,0,0,23,5,0,0,2.39
022646,0010,0,3/25/2011,1317,0,0,20,2,1,0,0.42
022771,0010,0,4/29/2012,916,0,0,21,0,1,0,4.49
022930,0010,0,4/17/2011,1294,0,0,22,1,1,5,6.48
022931,0010,0,4/14/2011,1297,0,0,33,8,0,0,0.00
023026,0010,0,9/17/2011,1141,0,0,26,1,0,10,2.99
023030,0010,0,3/26/2012,950,0,0,40,12,3,20,24.77
023122,0010,0,12/30/2011,1037,0,0,24,0,1,0,4.49
023198,0010,0,3/2/2011,1340,0,0,37,1,0,0,0.00
023363,0010,0,9/12/2011,1146,0,0,27,2,0,5,2.39
023540,0010,1,9/24/2011,1134,0,0,21,1,0,0,0.00
023636,0010,0,2/8/2013,631,0,0,21,2,0,0,10.82
023925,0010,#NULL!,12/30/2010,1402,0,0,24,2,0,0,50.69
023955,0010,0,9/21/2010,1502,0,0,21,0,1,0,3.49
024142,0010,0,2/7/2011,1363,0,0,22,3,0,5,13.98
024213,0010,0,7/13/2011,1207,0,0,45,1,0,0,3.99
024253,0010,0,2/8/2011,1362,0,0,23,1,2,0,0.38
024498,0010,0,5/22/2011,1259,0,0,48,1,0,0,7.46
024643,0010,0,5/11/2011,1270,0,0,53,12,0,10,5.39
024646,0010,0,3/3/2011,1339,0,0,39,0,1,0,0.00
024648,0010,0,2/10/2012,995,0,0,22,7,3,1,11.82
024831,0010,1,1/18/2011,1383,0,0,51,1,0,0,8.99
024874,0010,0,6/3/2010,1612,0,0,33,14,2,0,93.95
025132,0010,0,9/13/2012,779,0,0,19,1,1,0,5.88
025416,0010,0,11/23/2012,708,0,0,35,0,1,0,0.00
025569,0010,0,12/30/2010,1402,0,0,28,3,3,0,4.78
025783,0010,0,9/13/2011,1145,0,0,24,11,0,0,3.24
025929,0010,0,3/11/2012,965,0,0,23,3,3,0,11.64
026011,0010,0,4/15/2012,930,0,0,30,0,1,0,24.98
026075,0010,0,1/16/2011,1385,0,0,45,4,5,0,30.66
026105,0010,1,5/22/2012,893,0,0,30,1,0,0,35.54
026180,0010,0,6/3/2011,1247,0,0,27,3,0,0,0.00
026262,0010,0,2/2/2012,1003,0,0,39,6,3,0,36.84
026308,0010,0,12/15/2011,1052,0,0,20,8,1,0,11.21
026447,0010,1,11/5/2010,1457,0,0,34,4,0,0,0.89
026532,0010,0,4/5/2013,575,0,0,49,0,1,0,44.99
026565,0010,0,1/19/2012,1017,0,0,32,2,0,0,0.00
026998,0010,1,12/18/2011,1049,0,0,28,13,2,8,16.17
027302,0010,0,2/7/2013,632,0,0,28,1,0,0,0.44
027443,0010,0,5/16/2013,534,0,0,20,6,1,2,42.28
027488,0010,0,10/16/2011,1112,0,0,40,0,1,0,11.99
027651,0010,1,2/10/2012,995,0,0,20,2,0,0,5.38
027914,0010,1,3/25/2011,1317,0,0,23,1,0,0,0.47
028012,0010,0,3/30/2011,1312,0,0,27,2,1,0,6.18
028103,0010,0,10/15/2011,1113,0,0,24,0,1,0,15.99
028207,0010,0,12/4/2011,1063,0,0,37,3,1,0,24.85
028292,0010,0,3/27/2011,1315,0,0,50,0,1,0,0.00
028476,0010,0,5/14/2013,536,0,0,53,0,1,0,13.97
028595,0010,0,10/26/2011,1102,0,0,21,14,0,5,2.69
028596,0010,0,1/9/2011,1392,0,0,23,8,0,0,66.71
028670,0010,0,2/18/2013,621,0,0,16,0,2,0,39.99
028792,0010,0,3/21/2011,1321,0,0,23,1,1,0,0.47
028819,0010,0,5/30/2011,1251,0,0,27,1,2,0,3.49
028938,0010,0,10/9/2012,753,0,0,21,0,1,0,34.99
029140,0010,0,4/28/2010,1648,0,0,23,2,0,0,2.39
029279,0010,0,4/14/2010,1662,0,0,46,13,8,55,59.88
029295,0010,1,6/14/2012,870,0,0,22,8,0,0,3.98
029335,0010,0,7/3/2012,851,0,0,40,9,1,0,62.76
029489,0010,0,5/22/2013,528,0,0,24,0,1,0,4.49
029548,0010,0,4/26/2011,1285,0,0,22,2,5,0,34.67
029575,0010,0,4/17/2013,563,0,0,19,0,1,0,34.48
029638,0010,0,9/14/2011,1144,0,0,23,4,1,0,1.88
029687,0010,1,2/22/2011,1348,0,0,39,6,0,0,0.47
029731,0010,0,4/15/2010,1661,0,0,38,3,0,5,47.37
029994,0010,0,3/14/2012,962,0,0,21,5,1,0,42.17
030038,0010,0,12/13/2011,1054,0,0,21,1,0,0,5.59
030078,0010,0,1/29/2013,641,0,0,21,6,1,0,9.68
030144,0010,0,4/9/2011,1302,0,0,44,5,1,0,46.30
030266,0010,0,1/20/2011,1381,0,0,23,1,0,0,2.69
030267,0010,0,8/24/2011,1165,0,0,31,1,2,0,12.19
030526,0010,0,9/10/2012,782,0,0,19,1,0,0,4.79
030614,0010,0,3/7/2013,604,0,0,22,0,1,0,0.00
030623,0010,0,1/21/2012,1015,0,0,24,1,0,0,0.55
030678,0010,0,2/12/2011,1358,0,0,21,8,0,0,5.16
030805,0010,0,5/21/2013,529,0,0,23,2,0,0,1.10
030897,0010,0,5/15/2012,900,0,0,20,0,1,0,4.49
031191,0010,0,12/31/2011,1036,0,0,27,4,1,0,6.54
031472,0010,0,4/19/2013,561,0,0,23,3,0,0,2.69
031660,0010,0,10/12/2012,750,0,0,21,1,0,0,0.00
031729,0010,1,4/6/2010,1670,0,0,21,8,0,0,4.78
031745,0010,0,9/12/2011,1146,0,0,23,7,0,0,3.80
031810,0010,0,1/14/2011,1387,0,0,21,3,0,0,0.47
031848,0010,0,2/10/2012,995,0,0,62,1,0,10,0.00
032138,0010,0,5/3/2010,1643,0,0,35,0,2,20,6.99
032288,0010,1,2/4/2011,1366,0,0,21,2,0,0,12.92
032654,0010,0,3/8/2013,603,0,0,34,3,2,0,53.97
032837,0010,0,3/17/2012,959,0,0,46,0,1,0,9.99
033126,0010,0,9/14/2011,1144,0,0,20,1,0,0,10.98
033320,0010,0,5/2/2012,913,0,0,24,0,1,0,4.49
033713,0010,0,1/15/2011,1386,0,0,22,1,0,0,0.47
033844,0010,1,2/28/2011,1342,0,0,30,5,0,0,26.37
033845,0010,1,6/8/2011,1242,0,0,23,1,0,0,0.40
034161,0010,0,4/8/2010,1668,0,0,45,0,1,0,14.97
034630,0010,0,5/14/2012,901,0,0,52,0,1,0,4.49
034679,0010,0,1/29/2013,641,0,0,35,2,0,0,0.00
034693,0010,0,6/3/2011,1247,0,0,54,0,1,15,0.00
034701,0010,0,11/16/2010,1446,0,0,22,8,1,5,81.94
034721,0010,0,2/12/2012,993,0,0,22,1,0,0,10.00
034757,0010,0,5/6/2010,1640,0,0,34,1,0,0,0.00
034799,0010,0,4/28/2010,1648,0,0,45,4,0,0,0.00
034842,0010,0,4/11/2011,1300,0,0,29,0,1,0,9.99
035041,0010,0,5/9/2010,1637,0,0,49,3,1,5,7.97
035199,0010,0,11/5/2011,1092,0,0,20,9,5,0,49.08
035553,0010,0,3/20/2013,591,0,0,40,0,1,0,4.49
035688,0010,0,5/24/2011,1257,0,0,27,4,1,0,29.68
035745,0010,0,12/5/2012,696,0,0,19,0,1,0,7.98
035846,0010,0,3/21/2012,955,0,0,25,0,2,0,5.39
035932,0010,0,12/20/2011,1047,0,0,45,4,1,0,16.47
035943,0010,0,5/14/2011,1267,0,0,32,0,1,0,11.99
036036,0010,0,2/11/2012,994,0,0,49,1,0,0,2.39
036357,0010,0,2/7/2011,1363,0,0,22,6,0,0,41.13
036569,0010,0,4/24/2013,556,0,0,19,0,1,0,4.49
036735,0010,0,3/24/2011,1318,0,0,17,8,13,0,32.37
036829,0010,0,2/8/2012,997,0,0,35,2,0,0,6.38
036908,0010,1,1/26/2012,1010,0,0,28,2,0,0,2.69
036984,0010,0,10/17/2009,1841,0,0,22,2,0,0,2.26
037079,0010,0,1/9/2012,1027,0,0,36,6,1,0,52.06
037097,0010,0,2/12/2012,993,0,0,20,1,0,0,2.39
037119,0010,0,10/9/2008,2214,0,0,21,2,4,0,6.03
037310,0010,0,5/20/2011,1261,0,0,48,2,6,0,51.47
037495,0010,1,8/18/2012,805,0,0,21,0,1,0,0.00
037498,0010,0,2/12/2012,993,0,0,22,1,0,0,2.39
037574,0010,0,1/15/2012,1021,0,0,22,2,0,0,1.10
037596,0010,0,2/6/2012,999,0,0,22,3,0,0,4.93
037645,0010,0,10/3/2012,759,0,0,20,4,1,1,4.79
037719,0010,0,1/25/2011,1376,0,0,21,0,1,0,0.00
038100,0010,0,3/13/2013,598,0,0,19,0,1,0,7.98
038251,0010,0,5/11/2012,904,0,0,28,1,1,0,8.09
038758,0010,1,12/21/2010,1411,0,0,31,0,15,60,10.00
038776,0010,1,7/20/2011,1200,0,0,22,1,0,1,0.47
038822,0010,0,8/31/2012,792,0,0,29,0,1,0,35.46
038921,0010,0,7/8/2012,846,0,0,15,0,1,0,0.00
039049,0010,0,3/19/2013,592,0,0,20,1,0,0,0.55
039161,0010,0,4/30/2013,550,0,0,41,0,1,0,4.49
039366,0010,1,11/4/2011,1093,0,0,24,1,0,0,1.55
039462,0010,1,5/5/2011,1276,0,0,40,15,0,2,129.52
039955,0010,0,10/24/2012,738,0,0,19,1,0,0,0.55
040228,0010,0,4/30/2011,1281,0,0,41,0,2,0,4.99
040352,0010,0,10/30/2012,732,0,0,20,15,2,0,10.38
040560,0010,1,10/12/2010,1481,0,0,40,2,0,0,1.04
040634,0010,0,12/15/2010,1417,0,0,42,1,0,0,0.38
040980,0010,0,9/14/2011,1144,0,0,47,1,0,0,0.47
041155,0010,0,8/5/2010,1549,0,0,62,12,0,0,31.73
041198,0010,0,10/1/2012,761,0,0,38,0,1,15,5.59
